LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID1648730,1648730,14,81.41670227050781,1260.9690983631015,332.1998386378054,0.0,15.0,15,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1645914,1645914,14,81.32661437988281,1277.8386726716517,334.10125244950837,0.0,1.0,1,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1647038,1647038,14,77.91099548339844,1280.3574837412793,334.14831164846754,0.0,4.0,4,3.0,1,,151.6216216216216,255.0,0.0,255.0,5610.0,126.9243762927252,1.0,1.1945823651080014
ID1647742,1647742,14,77.40113067626953,1260.774780411663,333.0315326127075,0.0,17.0,17,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1648446,1648446,14,81.60053253173828,1256.0646336656562,337.0707704517407,0.0,21.0,21,3.0,1,,151.6216216216216,255.0,0.0,255.0,5610.0,126.9243762927252,1.0,1.1945823651080014
ID1646897,1646897,14,78.71299743652344,1276.3314559581377,327.4829896421518,0.0,8.0,8,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1648305,1648305,14,80.06975555419922,1253.7308243722798,336.2368941928472,0.0,22.0,22,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9115890083632019,1.2782590730349843
ID1649012,1649012,14,81.70991516113281,1261.7931990777881,339.15842326338856,0.0,16.0,16,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1646615,1646615,14,82.07611846923828,1270.7109294834504,323.97556478955244,0.0,9.0,9,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1647607,1647607,14,81.05049896240234,1256.871615160018,334.1283848399818,0.0,19.0,19,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1646198,1646198,14,79.37242889404297,1282.4973488972207,337.11424864565765,0.0,3.0,3,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1646056,1646056,14,81.78289031982422,1269.7743097331515,318.98683012684353,0.0,10.0,10,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9485038274182325,1.6938539821192726
ID1645768,1645768,14,82.0031509399414,1271.8615168945707,326.9999998041907,0.0,7.0,7,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,1.0,1.2643004383672407
ID1648872,1648872,14,67.9092025756836,1254.7945835689704,332.7838578187951,0.0,23.0,23,3.0,1,,124.05405405405405,0.0,0.0,255.0,4590.0,129.21148597593057,0.9210245464247598,0.9206151694301599
ID1647179,1647179,14,77.98758697509766,1282.7782960561456,336.8237019172343,0.0,5.0,5,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1648586,1648586,14,81.3437271118164,1260.271672035523,323.84692885265815,0.0,13.0,13,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1647466,1647466,14,79.29945373535156,1254.3670477364617,337.3236000129718,0.0,20.0,20,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1646479,1646479,14,75.27511596679688,1279.1812531392068,334.9894494726107,0.0,2.0,2,3.0,1,,151.6216216216216,255.0,0.0,255.0,5610.0,126.9243762927252,0.9349164467897978,1.1544009582816415
ID1647886,1647886,14,81.70991516113281,1256.3673065965534,334.02990509624846,0.0,18.0,18,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1646336,1646336,14,79.6656494140625,1278.6935809120753,334.1649023385962,0.0,0.0,0,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1648167,1648167,14,80.68431091308594,1259.8879951078302,329.13268483279944,0.0,14.0,14,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1646758,1646758,14,81.12346649169922,1266.0907550347076,319.15045019056953,0.0,11.0,11,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1651097,1651097,15,82.73553466796875,899.1046861390354,313.10468589196506,0.0,41.0,41,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,1.0,1.6208106080066942
ID1649566,1649566,15,78.39155578613281,926.4884931746799,311.8034963529314,0.0,29.0,29,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1648023,1648023,15,78.45140075683594,935.2030545696225,318.0386379158196,0.0,12.0,12,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.8671454219030521,1.4085896950939711
ID1649431,1649431,15,79.3724365234375,928.6679715290032,315.2356353319167,0.0,30.0,30,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1646614,1646614,15,78.71299743652344,939.2859509368882,320.3684352965878,0.0,9.0,9,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9115890083632019,1.2782590730349843
ID1650953,1650953,15,80.75727081298828,901.907195482598,320.58797504131616,0.0,37.0,37,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1646475,1646475,15,79.02311706542969,945.562046272586,322.20957597261975,0.0,2.0,2,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1647883,1647883,15,81.70991516113281,930.9128099054542,319.7244316208487,0.0,18.0,18,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1649291,1649291,15,82.36934661865234,939.031883704657,309.92942817992935,0.0,24.0,24,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,1.0,1.4237369936287476
ID1652367,1652367,15,80.57627868652344,896.7872166807703,313.44419051200043,0.0,40.0,40,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1653646,1653646,15,79.00624084472656,877.6851599492549,304.46603583885036,0.0,52.0,52,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1649152,1649152,15,81.41669464111328,936.6811670838417,308.1315706192248,0.0,25.0,25,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1653507,1653507,15,81.29145050048828,875.9782047961536,292.3796754759201,0.0,54.0,54,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1649978,1649978,15,79.29945373535156,923.8611661054227,322.86570657289013,0.0,32.0,32,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1647037,1647037,15,80.57987213134766,942.4034941199865,323.79760179622605,0.0,4.0,4,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1648444,1648444,15,81.70992279052734,933.2068000838284,319.84157690856114,0.0,21.0,21,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1652786,1652786,15,74.89417266845703,884.7493067888096,308.0,0.0,50.0,50,3.0,1,,144.72972972972974,255.0,0.0,255.0,5355.0,128.0730365951503,1.0,1.1300562052513259
ID1651381,1651381,15,79.7386245727539,898.1875869241243,312.5679263092302,0.0,44.0,44,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1646895,1646895,15,81.12346649169922,940.718712525027,320.96296900405474,0.0,8.0,8,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1648303,1648303,15,78.53199768066406,939.694674653033,314.77689721779126,0.0,22.0,22,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1649839,1649839,15,82.07611846923828,933.8581782254528,309.85489935088714,0.0,27.0,27,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1648165,1648165,15,80.10204315185547,930.4353997989543,323.56460017398354,0.0,14.0,14,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.8995929443690639,1.6478726194351838
ID1646756,1646756,15,80.8695068359375,936.8064952833334,316.397854401293,0.0,11.0,11,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1651239,1651239,15,81.70991516113281,900.1307327214581,311.3588432664537,0.0,38.0,38,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1649702,1649702,15,82.07611846923828,914.9755647601809,322.28907015950347,0.0,33.0,33,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1647320,1647320,15,79.57151794433594,946.3022099123812,315.69726712489853,0.0,6.0,6,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.880064829821718,1.7582322017591672
ID1648728,1648728,15,80.57627868652344,932.3226045093336,323.6524584605139,0.0,15.0,15,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1650394,1650394,15,81.41670227050781,912.8854686676895,318.3144148510067,0.0,34.0,34,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1650256,1650256,15,79.0792007446289,926.0548288550082,317.4687103091002,0.0,31.0,31,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1651664,1651664,15,81.12346649169922,899.6439449723617,313.6589071762091,0.0,39.0,39,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1653074,1653074,15,80.13710021972656,879.9480563458027,298.75323898204425,0.0,56.0,56,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9376579612468409,1.2236229460023818
ID1645910,1645910,15,78.71299743652344,941.3727775242361,317.40404598781333,0.0,1.0,1,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9149751053236307,1.3605230711116312
ID1648585,1648585,15,82.36934661865234,932.9747185207399,322.9747185207398,0.0,13.0,13,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,1.0,1.5164940816746688
ID1647176,1647176,15,76.58546447753906,947.1052060205215,322.495912812379,0.0,5.0,5,3.0,1,,234.32432432432432,255.0,0.0,255.0,8670.0,70.56480632646763,0.8037135278514589,2.959326825871241
ID1652929,1652929,15,81.41670227050781,879.0619485560327,307.1143123913072,0.0,51.0,51,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1651523,1651523,15,79.85752868652344,901.5966915315016,311.37116352897755,0.0,42.0,42,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.8995929443690639,1.6478726194351838
ID1645765,1645765,15,79.44261932373047,941.42848164067,317.80376857454326,0.0,7.0,7,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.8760469011725293,1.6248819380931392
ID1650118,1650118,15,81.41670227050781,937.7851119996933,311.326496886693,0.0,26.0,26,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1647739,1647739,15,81.78289031982422,935.6966155668592,321.30338443314076,0.0,17.0,17,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9485038274182325,1.6938539821192726
ID1646333,1646333,15,81.48845672607422,940.4469085419082,321.954824172114,0.0,0.0,0,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1650814,1650814,15,78.89820098876953,901.3725637605388,322.5615174687146,0.0,36.0,36,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1649009,1649009,15,81.70991516113281,930.108072942478,316.80265930545227,0.0,16.0,16,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1653361,1653361,15,76.96156311035156,878.4455216786213,292.7259111054657,0.0,55.0,55,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1650675,1650675,15,80.64923858642578,907.8898491310896,318.5394103668706,0.0,35.0,35,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9028871391076116,1.7821933772527543
ID1646196,1646196,15,71.8621826171875,943.9656987117125,318.2383359040503,0.0,3.0,3,3.0,1,,206.75675675675674,255.0,0.0,255.0,7650.0,101.25062562369277,0.7055144968732233,1.6894390104067587
ID1647604,1647604,15,80.65608978271484,938.9746618398746,319.9374638553587,0.0,19.0,19,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1652086,1652086,15,79.37242126464844,896.8480294230085,310.6796842485534,0.0,43.0,43,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1647464,1647464,15,82.07611846923828,935.9755651654991,317.7109294462646,0.0,20.0,20,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1648869,1648869,15,81.70991516113281,936.0299050139788,308.36730615216845,0.0,23.0,23,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1650533,1650533,15,79.91683959960938,925.5068642861662,309.1432157236868,0.0,28.0,28,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1646055,1646055,15,81.12346649169922,935.7711598707052,317.3485800553232,0.0,10.0,10,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1653223,1653223,15,80.5032958984375,874.9163957481175,295.83748878896944,0.0,53.0,53,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1646745,1646745,16,81.41670227050781,520.388721316719,159.75878027396757,0.0,11.0,11,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9466474405191061,1.5763883913428072
ID1648153,1648153,16,66.5511474609375,527.7378204531202,160.2143230603161,0.0,14.0,14,3.0,1,,130.94594594594594,255.0,0.0,255.0,4845.0,129.21148597593057,0.9617965926690757,0.9936883317777448
ID1645752,1645752,16,80.75727081298828,522.2889544252589,165.70404111034213,0.0,7.0,7,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1646042,1646042,16,78.51813507080078,517.6362488770009,163.43856958169792,0.0,10.0,10,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9149751053236307,1.3605230711116312
ID1648573,1648573,16,79.37242889404297,526.4697281186254,162.64328235116238,0.0,13.0,13,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1647164,1647164,16,77.25518798828125,520.6164287432514,158.5160847701282,0.0,5.0,5,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1646462,1646462,16,81.70991516113281,524.0798123189994,155.01377228185723,0.0,2.0,2,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1647024,1647024,16,78.01739501953125,521.4831416089644,157.57680829075008,0.0,4.0,4,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.8960674157303372,1.53196617467892
ID1646601,1646601,16,81.78289031982422,521.9504880853785,162.40994944210297,0.0,9.0,9,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9485038274182325,1.6938539821192726
ID1648011,1648011,16,82.36934661865234,527.1676131696191,162.16761260431346,0.0,12.0,12,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,1.0,1.5164940816746688
ID1645898,1645898,16,80.2100830078125,528.1749292513468,155.73645143002292,0.0,1.0,1,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.918111398008115,1.4517514497262503
ID1647308,1647308,16,79.0062255859375,519.7094198729138,165.48632189495686,0.0,6.0,6,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1646319,1646319,16,81.70991516113281,525.8956654629784,152.91668591559738,0.0,0.0,0,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9729630982827913,1.5985994996747506
ID1646884,1646884,16,81.70991516113281,520.8133393500395,160.94970753851112,0.0,8.0,8,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1646183,1646183,16,82.44230651855469,522.893024219343,155.8748868527407,0.0,3.0,3,3.0,1,,199.86486486486487,255.0,0.0,255.0,7395.0,106.4221578228692,0.9748042219952331,1.8540769037335156
ID1646747,1646747,18,81.05049896240234,721.1090965514944,176.08600337283983,0.0,11.0,11,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1648154,1648154,18,81.05049896240234,713.9960507456958,170.61635147836336,0.0,14.0,14,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1651229,1651229,18,81.70991516113281,676.9278684486322,180.13842108134577,0.0,38.0,38,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9719378081152824,1.4949132043585291
ID1649692,1649692,18,81.70991516113281,686.6326941674012,177.02990513800168,0.0,33.0,33,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1652636,1652636,18,81.63695526123047,671.0225461732433,182.93526258156749,0.0,48.0,48,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,1.0,1.2643004383672407
ID1649557,1649557,18,79.00623321533203,694.9168400590592,180.29524281072435,0.0,29.0,29,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1646603,1646603,18,81.70991516113281,719.221542749893,178.92754749840324,0.0,9.0,9,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1649421,1649421,18,81.41668701171875,692.7938994213536,179.89856411793062,0.0,30.0,30,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1648012,1648012,18,81.70992279052734,718.0299049582936,175.6326944928564,0.0,12.0,12,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1651087,1651087,18,80.94246673583984,681.3337489639155,181.95745604511006,0.0,41.0,41,3.0,1,,192.97297297297297,255.0,0.0,255.0,7140.0,110.91450323121413,0.9237375472346272,1.670863300777228
ID1652494,1652494,18,82.36934661865234,669.1794717078191,187.05923410658195,0.0,49.0,49,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,1.0,1.4237369936287476
ID1646465,1646465,18,78.7130126953125,712.5484533786698,169.19265768023138,0.0,2.0,2,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9149751053236307,1.3605230711116312
ID1647872,1647872,18,80.0318603515625,713.7189740473267,175.862226531763,0.0,18.0,18,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1650944,1650944,18,81.34371948242188,681.9005810620192,179.16085427075177,0.0,37.0,37,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1649282,1649282,18,77.32815551757812,711.4935180513256,182.3263080860875,0.0,24.0,24,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1652357,1652357,18,80.86949920654297,671.8245875421937,187.03420073812165,0.0,40.0,40,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1653638,1653638,18,81.12347412109375,671.6468783519061,190.79232434113808,0.0,52.0,52,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1651513,1651513,18,79.95887756347656,682.7442816186165,184.05116654832364,0.0,42.0,42,3.0,1,,151.6216216216216,255.0,0.0,255.0,5610.0,126.9243762927252,1.0,1.1945823651080014
ID1645755,1645755,18,79.0062255859375,718.6862909685152,175.73160410163115,0.0,7.0,7,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9376579612468409,1.2236229460023818
ID1650109,1650109,18,81.70992279052734,709.0299049096121,182.63269449948032,0.0,26.0,26,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1648574,1648574,18,80.75727844238281,714.1300388601604,169.63297113780467,0.0,13.0,13,3.0,1,,186.0810810810811,255.0,0.0,255.0,6885.0,114.80741806714073,0.9210245464247598,1.5541772830108633
ID1647166,1647166,18,82.00314331054688,716.999999629429,174.00000003997593,0.0,5.0,5,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,1.0,1.2643004383672407
ID1649968,1649968,18,82.00314331054688,690.0,175.13848320687043,0.0,32.0,32,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,1.0,1.2643004383672407
ID1647026,1647026,18,79.22649383544922,712.2213028759747,171.95107624552247,0.0,4.0,4,3.0,1,,144.72972972972974,255.0,0.0,255.0,5355.0,128.0730365951503,1.0,1.1300562052513259
ID1648436,1648436,18,78.93326568603516,712.2008840439679,173.07628192325657,0.0,21.0,21,3.0,1,,144.72972972972974,255.0,0.0,255.0,5355.0,128.0730365951503,0.9653720168460457,1.1101456911588024
ID1652919,1652919,18,81.34371948242188,668.2866250172269,189.89330855248227,0.0,51.0,51,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1652777,1652777,18,79.37242889404297,668.8496816261211,187.45018554841116,0.0,50.0,50,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
ID1651371,1651371,18,76.96196746826172,680.5593392559987,183.72214514350688,0.0,44.0,44,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9376579612468409,1.2236229460023818
ID1646886,1646886,18,81.34371948242188,723.0038084789823,180.08631653622396,0.0,8.0,8,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1648294,1648294,18,66.5220947265625,706.5332755105882,176.51726543381366,0.0,22.0,22,3.0,1,,130.94594594594594,255.0,0.0,255.0,4845.0,129.21148597593057,0.9250253292806485,0.9739532441364264
ID1649830,1649830,18,79.0062255859375,702.7960832522713,177.29677086861915,0.0,27.0,27,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9376579612468409,1.2236229460023818
ID1648859,1648859,18,80.2100830078125,704.4847236269112,179.12472328765742,0.0,23.0,23,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9149751053236307,1.3605230711116312
ID1647453,1647453,18,78.6400375366211,712.4299703334283,172.0537325304558,0.0,20.0,20,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9401778496362168,1.2989211899866202
ID1646044,1646044,18,79.6656494140625,719.8159214850771,178.51819280943272,0.0,10.0,10,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1650524,1650524,18,79.29945373535156,698.7677320570051,177.71651440138407,0.0,28.0,28,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.9696347968814114,1.3195833069382559
ID1653215,1653215,18,78.61181640625,665.5139913863499,189.15702229848796,0.0,53.0,53,3.0,1,,179.1891891891892,255.0,0.0,255.0,6630.0,118.16016386381808,0.9446522064323112,1.47333232704239
ID1650385,1650385,18,81.3437271118164,683.7876840921788,176.71250603657882,0.0,34.0,34,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9708316909735907,1.402665686123042
ID1651795,1651795,18,78.27803802490234,669.0482865575808,179.35506488231627,0.0,46.0,46,3.0,1,,151.6216216216216,255.0,0.0,255.0,5610.0,126.9243762927252,0.9349164467897978,1.1544009582816415
ID1653066,1653066,18,76.19451141357422,670.4891786624797,197.48917866490729,0.0,56.0,56,3.0,1,,165.40540540540542,255.0,0.0,255.0,6120.0,123.41426611652757,0.8838304552590268,1.2575969560833486
ID1647309,1647309,18,79.66565704345703,721.3553269923411,169.98546411830256,0.0,6.0,6,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,0.9683354728284124,1.2439616921848111
ID1648717,1648717,18,79.59268951416016,708.3056881795364,171.85626088710475,0.0,15.0,15,3.0,1,,158.51351351351352,255.0,0.0,255.0,5865.0,125.37646013808482,1.0,1.2643004383672407
ID1645901,1645901,18,76.66873931884766,715.4916613797236,175.48648495268463,0.0,1.0,1,3.0,1,,172.2972972972973,255.0,0.0,255.0,6375.0,121.0176444584437,0.9425019425019425,1.3815943786173366
